game_title_id,effective_start_date,effective_end_date,version_id,game_title,release_date,contract_name,created_timestamp,created_by,updated_timestamp,updated_by
110,2022-07-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,1,03-2021:R-Type Final 2:R-Type Final 2 XB1,2021-04-30T00:00:00.000Z,R-Type Final 2,2023-03-17T20:37:39.000Z,Nisa Retool,2023-12-04T22:29:36.000Z,Nisa Retool
122,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:World's End Club:World's End Club NSW,2021-05-28T00:00:00.000Z,World's End Club,2023-03-17T20:37:42.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
351,2024-03-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2022:World's End Club,2021-05-28T00:00:00.000Z,World's End Club,2024-04-06T01:22:33.000Z,Izumi Ebitsuka,2024-04-06T01:22:33.000Z,Izumi Ebitsuka
129,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Akiba Trip 2,2014-10-10T00:00:00.000Z,Akiba's Trip 2,2023-03-17T20:37:44.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
130,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Onechanbara Z2 on PS4 PAL,2015-08-28T00:00:00.000Z,Onechanbara Z2,2023-03-17T20:37:45.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
131,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Trails of Cold Steel 2 PS3 PAL,2016-11-11T00:00:00.000Z,TOCS 2,2023-03-17T20:37:45.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
132,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Trails of Cold Steel 2 PSV PAL,2016-11-11T00:00:00.000Z,TOCS 2,2023-03-17T20:37:46.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
133,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Trails of Cold Steel PSV PAL,2016-01-29T00:00:00.000Z,TOCS,2023-03-17T20:37:45.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
254,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Trails of Cold Steel PS3 PAL,2016-01-29T00:00:00.000Z,TOCS,2023-05-17T16:20:46.000Z,Nisa Retool,2023-05-17T16:20:46.000Z,Nisa Retool
134,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Way of the Samurai 4 PS3 EU,2012-09-01T00:00:00.000Z,Way of The Samurai 4,2023-03-17T20:37:46.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
135,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Ys Memories of Celceta PSV PAL,2014-02-21T00:00:00.000Z,YS Memories of Celceta,2023-03-17T20:37:46.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
136,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Double Focus PS4 PAL,2017-03-21T00:00:00.000Z,Double Focus,2023-03-17T20:37:46.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
234,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Double Focus PS4,2017-03-21T00:00:00.000Z,Double Focus,2023-05-11T16:55:33.000Z,Nisa Retool,2023-05-11T16:55:33.000Z,Nisa Retool
269,2022-09-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Double Focus PSV,2017-03-21T00:00:00.000Z,Double Focus,2023-05-25T22:16:32.000Z,Nisa Retool,2023-05-25T22:16:32.000Z,Nisa Retool
137,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Genso Rondo PS4 PAL,2016-09-01T00:00:00.000Z,Touhou Genso Rondo: Bullet Ballet,2023-03-17T20:37:47.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
255,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Genso Rondo PS4 US,2016-09-01T00:00:00.000Z,Touhou Genso Rondo: Bullet Ballet,2023-05-17T16:24:05.000Z,Nisa Retool,2023-05-17T16:24:05.000Z,Nisa Retool
138,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Genso Wanderer:Genso Wanderer PS4 PAL,2017-03-21T00:00:00.000Z,Touhou Genso Wanderer,2023-03-17T20:37:47.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
256,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Genso Wanderer:Genso Wanderer PS4 DIGITAL,2017-03-21T00:00:00.000Z,Touhou Genso Wanderer,2023-05-17T16:27:19.000Z,Nisa Retool,2023-05-17T16:27:19.000Z,Nisa Retool
257,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Genso Wanderer:Genso Wanderer PS4,2017-03-21T00:00:00.000Z,Touhou Genso Wanderer,2023-05-17T16:27:37.000Z,Nisa Retool,2023-05-17T16:27:37.000Z,Nisa Retool
258,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2017:Genso Wanderer:Genso Wanderer PSV,2017-03-21T00:00:00.000Z,Touhou Genso Wanderer,2023-05-17T16:27:52.000Z,Nisa Retool,2023-05-17T16:27:52.000Z,Nisa Retool
139,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Touhou Genso Wanderer Reloaded:TGW Reloaded NSW,2018-07-17T00:00:00.000Z,Touhou Genso Wanderer Reloaded,2023-03-17T20:37:47.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
140,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Touhou Genso Wanderer Reloaded:TGW Reloaded PS4,2018-07-17T00:00:00.000Z,Touhou Genso Wanderer Reloaded,2023-03-17T20:37:48.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
164,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Culdcept Revolt:Culdcept 3DS PAL,2022-07-01T00:00:00.000Z,Culdcept Revolt,2023-03-17T20:37:55.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
165,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Culdcept Revolt:Culdcept 3DS,2022-07-01T00:00:00.000Z,Culdcept Revolt,2023-03-17T20:37:55.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
198,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Fallen Legion:Fallen Legion NSW,2022-07-01T00:00:00.000Z,Fallen Legion,2023-03-17T20:38:03.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
199,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Fallen Legion Revenants:Fallen Legion Revenants NSW,2022-07-01T00:00:00.000Z,Fallen Legion Revenants,2023-03-17T20:38:03.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
200,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Fallen Legion Revenants:Fallen Legion Revenants PS4,2022-07-01T00:00:00.000Z,Fallen Legion Revenants,2023-03-17T20:38:04.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
112,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Mana Khemia:Mana Khemia 1 PSP,2008-03-31T00:00:00.000Z,Mana Khemia (US),2023-03-17T20:37:40.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
113,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Mana Khemia:Mana Khemia 1 PSP-EU,2009-03-27T00:00:00.000Z,Mana Khemia (EU),2023-03-17T20:37:40.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
114,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,1,Mugen Souls:Mugen Souls PS3-EU,2012-02-24T00:00:00.000Z,Mugen Souls (EU),2023-03-17T20:37:41.000Z,Nisa Retool,2023-03-31T21:50:51.000Z,Nisa Retool
230,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Mugen Souls:Mugen Souls PS3,2013-05-21T00:00:00.000Z,Mugen Souls (EU),2023-05-11T15:55:29.000Z,Nisa Retool,2023-05-11T15:55:29.000Z,Nisa Retool
123,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Metal Max Xeno:Metal Max Xeno PS4,2018-09-25T00:00:00.000Z,Metal Max Xeno,2023-03-17T20:37:43.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
0,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,2,Clan of Champions : Clan of Champions-STEAM,2012-10-30T00:00:00.000Z,Clan of Champions,2023-03-17T20:38:04.000Z,Nisa Retool,2023-10-12T19:02:46.000Z,Nisa Retool
212,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,2,Clan of Champions : Clan of Champions PS3,2011-11-23T00:00:00.000Z,Clan of Champions,2023-05-10T23:56:44.000Z,Nisa Retool,2023-10-12T19:03:00.000Z,Nisa Retool
213,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Clan of Champions:Clan of Champions-TOMMO,2011-11-23T00:00:00.000Z,Clan of Champions,2023-05-10T23:57:18.000Z,Nisa Retool,2023-05-10T23:57:18.000Z,Nisa Retool
32,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Demon Gaze 2:Demon Gaze 2 PS4 PAL,2017-11-14T00:00:00.000Z,Demon Gaze 2,2023-03-17T20:37:30.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
218,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Demon Gaze 2:Demon Gaze 2 PS4,2017-11-17T00:00:00.000Z,Demon Gaze 2,2023-05-11T00:07:13.000Z,Nisa Retool,2023-05-11T00:07:13.000Z,Nisa Retool
219,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Demon Gaze 2:Demon Gaze 2 PSV PAL,2017-11-14T00:00:00.000Z,Demon Gaze 2,2023-05-11T00:07:37.000Z,Nisa Retool,2023-05-11T00:07:37.000Z,Nisa Retool
220,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Demon Gaze 2:Demon Gaze 2 PSV,2017-11-14T00:00:00.000Z,Demon Gaze 2,2023-05-11T00:07:54.000Z,Nisa Retool,2023-05-11T00:07:54.000Z,Nisa Retool
33,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Demon Gaze PSV-PAL,2014-04-22T00:00:00.000Z,Demon Gaze,2023-03-17T20:37:30.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
217,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Demon Gaze PSV,2014-04-22T00:00:00.000Z,Demon Gaze,2023-05-11T00:06:37.000Z,Nisa Retool,2023-05-11T00:06:37.000Z,Nisa Retool
34,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:God Wars 2019:God Wars NSW,2018-09-04T00:00:00.000Z,God Wars (NSW),2023-03-17T20:37:31.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
35,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:God Wars 2018:God Wars: Beyond Time,2017-06-20T00:00:00.000Z,God Wars (PS4 & PSV),2023-03-17T20:37:31.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
36,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Natural Doctrine:Natural Doctrine PS3 & PS4,2014-09-30T00:00:00.000Z,Natural Doctrine,2023-03-17T20:37:31.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
37,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Natural Doctrine:Natural Doctrine PS3 & PS4 PAL,2014-09-30T00:00:00.000Z,Natural Doctrine,2023-03-17T20:37:32.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
221,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Natural Doctrine:Natural Doctrine PSV,2014-09-30T00:00:00.000Z,Natural Doctrine,2023-05-11T00:08:34.000Z,Nisa Retool,2023-05-11T00:08:34.000Z,Nisa Retool
38,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Lost Child:Lost Child NSW,2018-06-19T00:00:00.000Z,The Lost Child,2023-03-17T20:37:32.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
39,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Lost Child:Lost Child PS4 PAL,2018-06-19T00:00:00.000Z,The Lost Child,2023-03-17T20:37:32.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
40,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Lost Child:Lost Child PSV PAL,2018-06-19T00:00:00.000Z,The Lost Child,2023-03-17T20:37:33.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
222,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Lost Child:Lost Child PS4,2018-06-19T00:00:00.000Z,The Lost Child,2023-05-11T00:09:11.000Z,Nisa Retool,2023-05-11T00:09:11.000Z,Nisa Retool
223,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Lost Child:Lost Child PSV,2018-06-19T00:00:00.000Z,The Lost Child,2023-05-11T00:09:29.000Z,Nisa Retool,2023-05-11T00:09:29.000Z,Nisa Retool
301,2023-04-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,"RODEA (3DS, WiiU,Wii)",2015-11-10T00:00:00.000Z,Rodea Sky Soldier,2023-06-12T19:37:47.000Z,Nisa Retool,2023-06-12T19:37:47.000Z,Nisa Retool
88,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:RPG Maker Fes:RPG Maker Fes 3DS PAL,2017-06-27T00:00:00.000Z,RPG Maker FES,2023-03-17T20:37:35.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
89,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:RPG Maker Fes:RPG Maker Fes 3DS,2017-06-27T00:00:00.000Z,RPG Maker FES,2023-03-17T20:37:36.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
90,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:RPG Maker MV:RPG Maker MV NSW,2020-09-08T00:00:00.000Z,RPG Maker MV,2023-03-17T20:37:36.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
91,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:RPG Maker MV:RPG Maker MV PS4,2020-09-08T00:00:00.000Z,RPG Maker MV,2023-03-17T20:37:36.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
115,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Cross Edge:Cross Edge-DLC EU,2007-04-28T00:00:00.000Z,Cross Edge EU,2023-03-17T20:37:40.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
231,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Cross Edge:Cross Edge-DLC US,2008-09-25T00:00:00.000Z,Cross Edge EU,2023-05-11T16:00:31.000Z,Nisa Retool,2023-05-11T16:00:31.000Z,Nisa Retool
116,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Neptunia:Neptunia DLC for EU,2011-03-04T00:00:00.000Z,Neptunia EU,2023-03-17T20:37:41.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
117,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Neptunia:Neptunia 2 DLC for EU,2012-02-24T00:00:00.000Z,Neptunia MK2 EU,2023-03-17T20:37:42.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
118,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,Neptunia:Neptunia2 PS3 for EU,2012-02-24T00:00:00.000Z,Neptunia MK2 EU,2023-03-17T20:37:42.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
141,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Legend of Nayuta:Legend of Nayuta STEAM,2021-12-10T00:00:00.000Z,Legend of Nayuta,2023-03-17T20:37:48.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
325,2023-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Legend of Nayuta:Legend of Nayuta NSW,2023-09-19T00:00:00.000Z,Legend of Nayuta,2023-09-18T23:46:22.000Z,Nisa Retool,2023-09-18T23:46:22.000Z,Nisa Retool
326,2023-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Legend of Nayuta:Legend of Nayuta PS4,2023-09-19T00:00:00.000Z,Legend of Nayuta,2023-09-18T23:46:38.000Z,Nisa Retool,2023-09-18T23:46:38.000Z,Nisa Retool
334,2023-09-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023 : Legend of Nayuta : Legend of Nayuta NSW,2023-09-19T00:00:00.000Z,Legend of Nayuta,2023-10-11T18:24:50.000Z,Nisa Retool,2023-10-11T18:24:50.000Z,Nisa Retool
335,2023-09-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023 : Legend of Nayuta : Legend of Nayuta PS4,2023-09-19T00:00:00.000Z,Legend of Nayuta,2023-10-11T18:25:06.000Z,Nisa Retool,2023-10-11T18:25:06.000Z,Nisa Retool
342,2023-10-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Legend of Nayuta,2023-09-19T00:00:00.000Z,Legend of Nayuta,2023-11-08T22:09:27.000Z,Nisa Retool,2023-11-08T22:09:27.000Z,Nisa Retool
142,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Trails of Cold Steel 3:Trails of Cold Steel 3 EPIC,2019-10-22T00:00:00.000Z,Trails of Cold Steel 3,2023-03-17T20:37:48.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
143,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Trails of Cold Steel 3:Trails of Cold Steel 3 Stadia,2019-10-22T00:00:00.000Z,Trails of Cold Steel 3,2023-03-17T20:37:48.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
144,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Trails of Cold Steel 3:Trails of Cold Steel 3 NSW,2019-10-22T00:00:00.000Z,Trails of Cold Steel 3,2023-03-17T20:37:49.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
145,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Trails of Cold Steel 3:Trails of Cold Steel 3 PS4,2019-10-22T00:00:00.000Z,Trails of Cold Steel 3,2023-03-17T20:37:49.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
146,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2020:Trails of Cold Steel 3:Trails of Cold Steel 3 STEAM,2019-10-22T00:00:00.000Z,Trails of Cold Steel 3,2023-03-17T20:37:49.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
147,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,1,03-2021:Trails of Cold Steel 4:Trails of Cold Steel 4 EPIC,2020-10-27T00:00:00.000Z,Trails of Cold Steel 4,2023-03-17T20:37:50.000Z,Nisa Retool,2023-03-28T17:43:57.000Z,Nisa Retool
148,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Trails of Cold Steel 4:Trails of Cold Steel 4 Stadia,2020-10-27T00:00:00.000Z,Trails of Cold Steel 4,2023-03-17T20:37:50.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
149,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Trails of Cold Steel 4:Trails of Cold Steel 4 NSW,2020-10-27T00:00:00.000Z,Trails of Cold Steel 4,2023-03-17T20:37:50.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
150,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Trails of Cold Steel 4:Trails of Cold Steel 4 PS4,2020-10-27T00:00:00.000Z,Trails of Cold Steel 4,2023-03-17T20:37:50.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
151,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Trails of Cold Steel 4:Trails of Cold Steel 4 STEAM,2020-10-27T00:00:00.000Z,Trails of Cold Steel 4,2023-03-17T20:37:51.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
259,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Trails of Cold Steel 4:Trails of Cold Steel 4 Solstice,2020-10-27T00:00:00.000Z,Trails of Cold Steel 4,2023-05-17T16:30:34.000Z,Nisa Retool,2023-05-17T16:30:34.000Z,Nisa Retool
152,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,1,03-2021:Ys IX:Ys IX Monstrum Nox EPIC,2021-02-02T00:00:00.000Z,Ys 9,2023-03-17T20:37:52.000Z,Nisa Retool,2023-03-28T17:45:18.000Z,Nisa Retool
153,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Ys IX:Ys IX Monstrum Nox Stadia,2021-02-02T00:00:00.000Z,Ys 9,2023-03-17T20:37:53.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
154,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Ys IX:Ys IX Monstrum Nox NSW,2021-02-02T00:00:00.000Z,Ys 9,2023-03-17T20:37:53.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
155,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Ys IX:Ys IX Monstrum Nox PS4,2021-02-02T00:00:00.000Z,Ys 9,2023-03-17T20:37:53.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
156,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2021:Ys IX:Ys IX Monstrum Nox STEAM,2021-02-02T00:00:00.000Z,Ys 9,2023-03-17T20:37:54.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
237,2022-08-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Ys IX Monstrum Nox:Ys IX Monstrum Nox Luna,2021-07-06T00:00:00.000Z,Ys 9,2023-05-11T17:40:23.000Z,Nisa Retool,2023-05-11T17:40:23.000Z,Nisa Retool
286,2022-11-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2023:Ys IX Monstrum Nox:Ys IX Monstrum Nox STEAM,2022-04-01T00:00:00.000Z,Ys 9,2023-05-31T17:08:49.000Z,Nisa Retool,2023-05-31T17:08:49.000Z,Nisa Retool
157,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2019:Ys VIII Lacrimosa of Dana 2019:Ys VIII Lacrimosa of Dana Stadi,2017-09-12T00:00:00.000Z,Ys 8,2023-03-17T20:37:51.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
158,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Ys VIII-Lacrimosa of Dana:Ys VIII PS4 PAL,2017-09-12T00:00:00.000Z,Ys 8,2023-03-17T20:37:51.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
159,2022-07-01T00:00:00.000Z,2099-12-31T00:00:00.000Z,0,03-2018:Ys VIII-Lacrimosa of Dana:Ys VIII PS4,2017-09-12T00:00:00.000Z,Ys 8,2023-03-17T20:37:52.000Z,Yosuke Akutsu,2023-03-21T01:45:57.000Z,Yuta Okazaki
